link,title,description
https://www.bbc.com/future-planet/weather-science,BBC Earth | Weather & Science,BBC Earth brings you the latest Weather and Science solutions coverage from around the world
https://www.bbc.com/future-planet/solutions,BBC Earth | Climate Solutions,BBC Earth brings you the latest Climate solutions coverage from around the world
https://www.bbc.com/future-planet/sustainable-business,BBC Earth | Sustainable Business,BBC Earth brings you the latest Sustainable Business coverage from around the world
https://www.bbc.com/future-planet/green-living,BBC Earth | Green Living,BBC Earth brings you the latest Green Living coverage from around the world
https://www.bbc.com/video,BBC Video - World class video news and storytelling from around the world.,Watch some of the award winning video journalism and features from the BBC
https://www.bbc.com/live,BBC Live & Breaking World and U.S. News,Live journalism from around the world
https://www.bbc.com/live/news,BBC Live & Breaking World and U.S. News,Live News journalism from around the world
https://www.bbc.com/live/sport,BBC Live & Breaking World and U.S. Sport News,Live Sport journalism from around the world
https://www.bbc.com/,"BBC Home - Breaking News, World News, US News, Sports, Business, Innovation, Climate, Culture, Travel, Video & Audio","Visit BBC for trusted reporting on the latest world and US news, sports, business, climate, innovation, culture and much more."
https://www.bbc.com/sport,"BBC Sport - Scores, Fixtures, News - Live Sport","Sports news and live sports coverage including scores, results, video, audio and analysis on Football, F1, Cricket, Rugby Union and all other UK sports."
https://www.bbc.com/video,BBC Video - World class video news and storytelling from around the world.,Watch some of the award winning video journalism and features from the BBC
https://www.bbc.co.uk/sounds?src_origin=BBCS_BBC,BBC Sounds - Music. Radio. Podcasts,"Listen without limits, with BBC Sounds. Catch the latest music tracks, discover binge-worthy podcasts, or listen to radio shows - all whenever you want."
https://www.bbc.com/weather,BBC Weather - Home,"Latest weather conditions and forecasts for the UK and the world. Includes up to 14-days of hourly forecast information, warnings, maps, and the latest editorial analysis and videos from the BBC Weather Centre."
https://www.bbc.com/news/articles/cw4490z75v3o,"What ICC arrest warrants mean for Israel, Benjamin Netanyahu and Hamas",The Israeli and Hamas leaders are suspected of committing war crimes during the continuing war in Gaza.
https://www.bbc.com/news/live/world-69044396?src_origin=BBCS_BBC,"Singapore Airlines flight live: British man, 73, dies during severe turbulence on London-Singapore flight - BBC News","Authorities say the man ""likely"" died of a heart attack; seven others are critically injured."
https://www.bbc.com/news/articles/cw4490z75v3o,"What ICC arrest warrants mean for Israel, Benjamin Netanyahu and Hamas",The Israeli and Hamas leaders are suspected of committing war crimes during the continuing war in Gaza.
https://www.bbc.com/news/live/world-69044396?src_origin=BBCS_BBC,"Singapore Airlines flight live: British man, 73, dies during severe turbulence on London-Singapore flight - BBC News","Authorities say the man ""likely"" died of a heart attack; seven others are critically injured."
https://www.bbc.com/news/articles/crgygdr7vezo,"Gaza detainees shackled, blindfolded and in nappies at Israel hospital","Allegations centre on a military hospital where, a whistle-blower said, painkillers were ""routinely"" not used in procedures."
https://www.bbc.com/news/live/world-us-canada-69028137?src_origin=BBCS_BBC,Trump trial live: Defence team rests in hush-money trial - BBC News,The former president will not testify in the historic criminal trial in New York.
https://www.bbc.com/news/articles/cgrrky897k0o,Mount Fuji: Japan blocks iconic view to deter tourists,A big barrier is erected as local residents accuse tourists of dropping litter and parking illegally.
https://www.bbc.com/news/articles/crgg5pne2nno,Elvis Presley's granddaughter Riley Keough fights Graceland sale,Actress Riley Keough claims a company trying to sell the estate forged her mother's signature.
https://www.bbc.com/news/articles/cxwwydey489o,Ebrahim Raisi: Thousands on street for Iran president's funeral,"Mourners waved Iranian flags and portraits of the late president, who will be buried on Thursday."
https://www.bbc.com/future/article/20240521-what-happens-when-you-stop-taking-ozempic,What happens when you stop taking weight-loss drugs?,"Weight-suppressant drugs have helped millions to lose weight. But once they're stopped, people tend to regain most of what they shed. What does this mean for their long-term health?"
https://www.bbc.com/culture/article/20240521-the-apprentice-review-sebastian-stan-is-excellent-as-a-young-donald-trump,The Apprentice review: Sebastian Stan is 'excellent' as a young Donald Trump,"With Sebastian Stan as the young Donald Trump and Jeremy Strong as his notoriously vicious mentor, The Apprentice is part ""compellingly cynical buddy movie"", part conventional biopic."
https://www.bbc.com/news/videos/cmjj8gp5xxlo,Singapore Airlines: Injured passenger carried off flight,"A passenger injured by severe turbulence is carried off flight SQ321 at Bangkok airport.
"
https://www.bbc.com/news/world-asia-india-69041893,The many colours of India’s election campaigns,"India's general election, the world's largest democratic exercise, is a long, colourful and visual affair."
https://www.bbc.com/news/articles/c988v2xl7zwo,Spain recalls Argentina ambassador in Milei insult row,"Spain ""definitively"" recalls its ambassador to Argentina, in an escalating row with President Javier Milei."
https://www.bbc.com/news/articles/c0wwp2d0gd4o,West Bank: Seven Palestinians killed during Israeli raid in Jenin,The Palestinian health ministry says those killed include a doctor who was on his way to work.
https://www.bbc.com/news/articles/c255njzzx2lo,Greek court throws out shipwreck trial against nine Egyptians,The judges ruled they had no jurisdiction to hear the case as the boat sank in international waters.
https://www.bbc.com/news/world-asia-india-69041893,The many colours of India’s election campaigns,"India's general election, the world's largest democratic exercise, is a long, colourful and visual affair."
https://www.bbc.com/sport/football/69041706,Sam Kerr: Australia & Chelsea striker ruled out of Paris Olympics - BBC Sport,Australia striker Sam Kerr is ruled out of the Olympics after injuring her anterior cruciate ligament n January.
https://www.bbc.com/news/articles/cxeem15rkn9o,Macron to fly to New Caledonia after French island hit by riots ,Macron held a defence council on the New Caledonia situation at the Elysee Palace in Paris on Monday 
https://www.bbc.com/news/articles/c988v2xl7zwo,Spain recalls Argentina ambassador in Milei insult row,"Spain ""definitively"" recalls its ambassador to Argentina, in an escalating row with President Javier Milei."
https://www.bbc.com/news/videos/cmjj8gp5xxlo,Singapore Airlines: Injured passenger carried off flight,"A passenger injured by severe turbulence is carried off flight SQ321 at Bangkok airport.
"
https://www.bbc.com/news/world-us-canada-69004634,Trump trial: Cohen says he stole and a witness angers the judge,The prosecution rested its case on Monday and the defence called two witnesses - then Judge Merchan cleared the room.
https://www.bbc.com/news/articles/ceddwgd9n3eo,Asian hornets: How to spot them and how to treat a sting,The buzz over a record number of reported sightings last year has prompted warnings this summer.
https://www.bbc.com/news/world-us-canada-69041446,"Decades after training, 90-year-old finally goes to space on Blue Origin flight",Ed Dwight was the first black astronaut candidate in 1961 - but was never picked for a Nasa mission.
https://www.bbc.com/news/world-asia-india-69041893,The many colours of India’s election campaigns,"India's general election, the world's largest democratic exercise, is a long, colourful and visual affair."
https://www.bbc.com/news/articles/ce991l6918do,Iran: Mourners gather around President Raisi's funeral casket,Thousands of people are gathering in the city of Tabiz to mourn the victim's of Sunday's helicopter crash.
https://www.bbc.com/reel/video/p0hz7bgl/the-celebrity-dogs-of-cannes,The celebrity dogs of Cannes,"Messi has been a big star on the red carpet, eclipsing Meryl Streep. But who will win the Palm Dog this year?"
https://www.bbc.com/culture/article/20240520-horizon-an-american-saga-review-kevin-costners-western-is-a-numbingly-long-incoherent-disas-ter,"Horizon: An American Saga review: Kevin Costner's Western is a numbingly long, incoherent disaster","The first film in the actor-director's planned four-part passion project is baffling – like a three-hour pilot episode for a TV show, with half-formed characters and no structure."
https://www.bbc.com/culture/article/20240518-kinds-of-kindness-cannes-film-festival-review-emma-stone-jesse-plemons-yogos-lanthimos,Kinds of Kindness review: 'Almost unbearable cruelty' in Emma Stone's wacky black comedy,"Emma Stone, Jesse Plemons, and Margaret Qualley star in Kinds of Kindness, which premiered at the Cannes Film Festival. Its comic sketches are dark – and disturbing."
https://www.bbc.com/future/article/20240516-a-vulture-road-trip-to-save-them-from-extinction,A vulture road trip to save them from extinction,Vultures can fly for hundreds of thousands of kilometres. But 163 vultures recently made an epic 1050-km (650-mile) journey by road – the largest ever translocation of vultures.
https://www.bbc.com/travel/article/20240521-the-remote-argentinean-community-that-is-saving-the-stars,The remote Argentinean community that is saving the stars,"In the jungle of Misiones, Argentina's northern green thumb, one Indigenous community is working to save their ancient knowledge of the night sky."
https://www.bbc.com/news/articles/cz55mj18106o,Brothers proud of killed Cornwall aid worker's legacy,"The brothers of James ""Jim"" Henderson say their brother ""achieved so much in his lifetime""."
https://www.bbc.com/news/articles/c9eev88xy59o,Gaza war: Israel's defence minister rejects ICC warrant requests,"Yoav Gallant accuses the prosecutor of drawing a ""despicable"" parallel between Israel and Hamas."
https://www.bbc.com/news/articles/cmllykpwgdyo,ICC: Netanyahu angrily rejects move to seek his arrest,"Israel's prime minister lambasts the ICC, saying it has compared Israel to ""mass murderers""."
https://www.bbc.com/news/articles/c0wwp2d0gd4o,West Bank: Seven Palestinians killed during Israeli raid in Jenin,The Palestinian health ministry says those killed include a doctor who was on his way to work.
https://www.bbc.com/news/articles/cx88lve88wyo,Thousands flee Russian offensive in Kharkiv region,"Fighting around Ukraine’s second largest city has so far displaced around 14,000 people."
https://www.bbc.com/news/articles/cw449e92lpxo,Ukrainian cancer survivor holds Washington art exhibition,Lena Archbold hopes the exhibition will raise money for her home country and help friends still there. 
https://www.bbc.com/news/articles/clmml2xp2n5o,Londoners donate 110 non-compliant Ulez vehicles for Ukraine aid,Vehicles that do not meet Ulez emission rules can be donated to Ukraine instead of being scrapped.
https://www.bbc.com/news/articles/cn007p39zdzo,Ukraine's Zelensky stays in power despite term expiring,Martial law and a desire for stability keeps the Ukrainian leader in power without new elections.
https://www.bbc.com/news/world-us-canada-69041447,Timelapse videos capture Baltimore bridge wreckage removal,Footage recorded over weeks depicts the massive clearing effort and the moment cargo ship Dali was moved.
https://www.bbc.com/news/world-us-canada-61084161,A guide to Donald Trump's four criminal cases,The former president is juggling potentially explosive legal battles with campaigning for the White House.
https://www.bbc.com/news/world-us-canada-69044111,"Trump allies, including Rudy Giuliani, to be arraigned in fake elector scheme",Arizona is the fourth US state to charge Trump allies for allegedly trying to overturn election results.
https://www.bbc.com/news/articles/clll2epyd4jo,Alaska moose kills man trying to photograph its newborn calves,Dale Chorman and a friend went in search of a cow moose and its two newborn calves on his property.
https://www.bbc.com/news/articles/c8889d7x8j4o,Singapore Airlines: Passengers recall horror as turbulence hit flight,"One person has died, with several injured, after severe turbulence on a London to Singapore flight."
https://www.bbc.com/news/videos/cmjj8gp5xxlo,Singapore Airlines: Injured passenger carried off flight,"A passenger injured by severe turbulence is carried off flight SQ321 at Bangkok airport.
"
https://www.bbc.com/news/articles/cv2237rplg8o,"BMW, Jaguar and VW imported banned Xinjiang parts - Senate probe",The car makers used parts made by a supplier banned over alleged links to Chinese forced labour.
https://www.bbc.com/news/articles/cv22xjw7d9po,"Philippines: Mayor Alice Guo says she is a love child, not China spy",Alice Guo insists she is a Philippine citizen in the face of weeks of criticism.
https://www.bbc.com/reel/video/p0hxbksd/astronaut-peggy-whitson-how-space-changed-my-body,Astronaut Peggy Whitson: How space changed my body,"Peggy Whitson has spent 675 days in space, more than any other American. Here's how it affected her body."
https://www.bbc.com/news/articles/crgg821ezz8o,New Caledonia: Australia and New Zealand send evacuation flights amid unrest,The French Pacific territory's airport has been closed since deadly unrest erupted last week. 
https://www.bbc.com/sport/cricket/articles/cne93vemvreo,"T20 World Cup 2024: Full squads including England, India & Australia - BBC Sport",Look at who each of the 20 teams involved in the 2024 Men's T20 World Cup have named in their squads. 
https://www.bbc.com/news/business-68936973,Post Office: Fujitsu sacked top boss at height of Horizon scandal,"Global president Rod Vawdrey then returned to Australia and made millions in a ""train wreck"" float."
https://www.bbc.com/sport/cricket/articles/cp0g0g64mpdo,Marnus Labuschagne: 'England can cope without James Anderson and Stuart Broad' - BBC Sport,Australia batter Marnus Labuschagne believes England can cope without the experience of James Anderson and Stuart Board.
https://www.bbc.com/news/articles/c3ggk2erkkvo,Prince Harry loses court bid to name Rupert Murdoch in hacking claim,"But the Duke of Sussex was granted permission to alter his case to include further accusations against journalists and private investigators.

"
https://www.bbc.com/news/uk-politics-69043611,Move to extend police protest powers ruled unlawful,The High Court has ruled the Home Office acted outside of its powers in laws passed last year.
https://www.bbc.com/news/uk-66775985,How dangerous are XL bullies and how does the ban work?,"Rules restricting ownership of American XL bully dogs are in force in England, Wales and Scotland."
https://www.bbc.com/news/explainers-51047186,"Why did Harry and Meghan leave the Royal Family, and where do they get their money?",The Duke and Duchess of Sussex are not funded by the Royal Family and have various commercial deals.
https://www.bbc.com/news/articles/c9eev88xy59o,Gaza war: Israel's defence minister rejects ICC warrant requests,"Yoav Gallant accuses the prosecutor of drawing a ""despicable"" parallel between Israel and Hamas."
https://www.bbc.com/news/articles/cxwwydey489o,Ebrahim Raisi: Thousands on street for Iran president's funeral,"Mourners waved Iranian flags and portraits of the late president, who will be buried on Thursday."
https://www.bbc.com/news/articles/cmllykpwgdyo,ICC: Netanyahu angrily rejects move to seek his arrest,"Israel's prime minister lambasts the ICC, saying it has compared Israel to ""mass murderers""."
https://www.bbc.com/news/articles/c0wwp2d0gd4o,West Bank: Seven Palestinians killed during Israeli raid in Jenin,The Palestinian health ministry says those killed include a doctor who was on his way to work.
https://www.bbc.com/news/articles/crggd31ldkgo,"Mozambique health workers strike: Hundreds of patients dying, says union","Health workers are striking because they face such dire conditions, the union says."
https://www.bbc.com/news/articles/c1dd9jzr02ko,Mali professor Étienne Fakaba Sissoko jailed for criticising the junta,Étienne Fakaba Sissoko's book accused the military of using propaganda to sway public opinion.
https://www.bbc.com/news/articles/cv22l7mlxdzo,Jacob Zuma barred from standing in South Africa's election by Constitutional Court,Ex-President Jacob Zuma's 15-month prison sentence disqualifies him from being a lawmaker.
https://www.bbc.com/news/articles/cxeeydypv32o,DR Congo attemped coup: Army says it thwarted attack in Kinshasa ,The Democratic Republic Congo army said they have stopped an attempted coup involving Congolese and foreign soldiers.
https://www.bbc.com/sport/football/live/cx9957jplxyt?src_origin=BBCS_BBC,Reaction as Southgate leaves Rashford & Henderson out of initial England Euro 2024 squad - BBC Sport,"Latest news & reaction as Gareth Southgate announces his 33-man provisional England squad for Euro 2024 - Rashford, Henderson, James, White miss out, while Mainoo, Grealish, Toney, Quansah, Eze, Wharton, selected."
https://www.bbc.com/news/articles/cv2237rplg8o,"BMW, Jaguar and VW imported banned Xinjiang parts - Senate probe",The car makers used parts made by a supplier banned over alleged links to Chinese forced labour.
https://www.bbc.com/news/articles/cj5ll89dy2mo,Electricity grids creak as AI demands soar,"Data centre electricity demand is forecast to double in four years, putting energy grids under pressure."
https://www.bbc.com/news/articles/cldd6x6gglxo,"Rates should be cut to 3.5% by end of 2025, IMF says",The international body upgrades its UK growth forecast and says rates could fall to 4.5% by the end of 2024.
https://www.bbc.com/future/article/20240515-the-dumbphones-people-want-are-hard-to-find,People want 'dumbphones'. Will companies make them?,Self-labelled neo-Luddites and the tech-stressed are searching for phones with fewer features. Industry experts cite precarious profit margins and a wobbly market around this need.
https://www.bbc.com/news/articles/cm559l5g529o,ChatGPT: Scarlett Johansson left 'angered' by chatbot imitation,"The star says she is ""shocked"" after OpenAI launched a chatbot with a voice ""eerily similar"" to hers."
https://www.bbc.com/news/world-asia-india-68988189,Tamil Nadu: These elephants are dying on rail tracks - can AI save them?,Officials in the Indian state of Tamil Nadu are using AI to monitor elephant movement on rail tracks.
https://www.bbc.com/news/articles/cjmmj7r0v2go,Friendly Father: South Korea bans TikTok hit idolising Kim Jong Un,"The boppy propaganda tune extols Kim Jong Un as a ""friendly father"" and ""great leader""."
https://www.bbc.com/news/articles/cj5ll89dy2mo,Electricity grids creak as AI demands soar,"Data centre electricity demand is forecast to double in four years, putting energy grids under pressure."
https://www.bbc.com/culture/article/20240521-the-apprentice-review-sebastian-stan-is-excellent-as-a-young-donald-trump,The Apprentice review: Sebastian Stan is 'excellent' as a young Donald Trump,"With Sebastian Stan as the young Donald Trump and Jeremy Strong as his notoriously vicious mentor, The Apprentice is part ""compellingly cynical buddy movie"", part conventional biopic."
https://www.bbc.com/news/articles/crgg5pne2nno,Elvis Presley's granddaughter Riley Keough fights Graceland sale,Actress Riley Keough claims a company trying to sell the estate forged her mother's signature.
https://www.bbc.com/news/articles/cm559l5g529o,ChatGPT: Scarlett Johansson left 'angered' by chatbot imitation,"The star says she is ""shocked"" after OpenAI launched a chatbot with a voice ""eerily similar"" to hers."
https://www.bbc.com/culture/article/20240520-horizon-an-american-saga-review-kevin-costners-western-is-a-numbingly-long-incoherent-disas-ter,"Horizon: An American Saga review: Kevin Costner's Western is a numbingly long, incoherent disaster","The first film in the actor-director's planned four-part passion project is baffling – like a three-hour pilot episode for a TV show, with half-formed characters and no structure."
https://www.bbc.com/sport/football/articles/cd11e0v7rlgo,England manager Gareth Southgate right to axe Marcus Rashford - BBC Sport,England manager right to axe Marcus Rashford and the old guard but defensive woes exposed in Euro 2024 squad
https://www.bbc.com/sport/football/articles/crgg298849mo,Euro 2024 TV schedule for BBC and ITV - BBC Sport,Throughout Euro 2024 BBC Sport will update this page with your channel guide for each game.
https://www.bbc.com/sport/cricket/videos/cg33grexevno,Jos Buttler: England return to action with 'pride dented' - BBC Sport,"England T20 captain Jos Buttler says England return to action against Pakistan with their ""pride dented"" by their disappointing defence of the 50-over World Cup."
https://www.bbc.com/sport/rugby-league/articles/cp00l4d3ev3o,Cain Robb: Castleford hooker agrees new two-year contract - BBC Sport,"Cain Robb agrees a new two-year deal, becoming the latest player to commit his future to Castleford Tigers."
https://cloud.email.bbc.com/SignUp10_08?&at_bbc_team=studios&at_medium=display&at_objective=acquisition&at_ptr_type=&at_ptr_name=bbc.comhp&at_format=Module&at_link_origin=homepage&at_campaign=essentiallist&at_campaign_type=owned,The Essential List,
https://cloud.email.bbc.com/US_Election_Unspun_newsletter_signup?&at_bbc_team=studios&at_medium=display&at_objective=acquisition&at_ptr_type=&at_ptr_name=bbc.comhp&at_format=Module&at_link_origin=homepage&at_campaign=uselectionunspun&at_campaign_type=owned,US Election Unspun,
https://cloud.email.bbc.com/InHistory_newsletter_signup?&at_bbc_team=studios&at_medium=display&at_objective=acquisition&at_ptr_type=&at_ptr_name=bbc.comhp&at_format=Module&at_link_origin=homepage&at_campaign=inhistory&at_campaign_type=owned,In History Newsletter,
https://www.bbc.com/future/article/20240516-a-vulture-road-trip-to-save-them-from-extinction,A vulture road trip to save them from extinction,Vultures can fly for hundreds of thousands of kilometres. But 163 vultures recently made an epic 1050-km (650-mile) journey by road – the largest ever translocation of vultures.
https://www.bbc.com/news/world-asia-india-68988189,Tamil Nadu: These elephants are dying on rail tracks - can AI save them?,Officials in the Indian state of Tamil Nadu are using AI to monitor elephant movement on rail tracks.
https://www.bbc.com/future/article/20240517-are-the-oceans-changing-colour-because-of-climate-change,Why the world's oceans are changing colour,More than half of the world's oceans surface waters have changed colour over the past two decades.
https://www.bbc.com/news/articles/cv22de12wpxo,Carbon capture project to turn Cambridgeshire reserve into peatland,The Great Fen project will create wetlands to benefit wildlife and store CO2.
https://www.bbc.com/future/article/20240516-a-vulture-road-trip-to-save-them-from-extinction,A vulture road trip to save them from extinction,Vultures can fly for hundreds of thousands of kilometres. But 163 vultures recently made an epic 1050-km (650-mile) journey by road – the largest ever translocation of vultures.
https://www.bbc.com/news/uk-69041672,Infected blood scandal: Sunak promises 'comprehensive' blood compensation,Victims and others affected by the infected blood scandal are waiting to hear how much they will be paid.
https://www.bbc.com/news/articles/cv22dl509vjo,Top engineers urge action against faeces in rivers,A team of Royal Academy of Engineering scientists say the risk from human faeces is increasing.
https://www.bbc.com/news/health-69040592,"Long Covid course is ‘exploiting people’, says ex-GB rower","Ex-Team GB's Oonagh Cousins says a treatment she underwent ""blamed"" participants for being ill."
https://www.bbc.com/travel/article/20240519-portugals-take-on-beef-bourguignon,Portugal's take on beef bourguignon,"Akin to France's heartier, spicier, richer boeuf bourguignon, ""alcatra"" is synonymous with a single island in the remote Azores archipelago."
https://www.bbc.com/travel/article/20240514-a-korean-feast-that-honours-buddhas-birth,A Korean feast that honours Buddha's birth,"Every year, millions of people celebrate the founder of Buddhism's birth by enjoying free meals at temples."
https://www.bbc.com/travel/article/20240504-guacachile-a-time-honoured-guacamole-lookalike,Guacachile: A time-honoured guacamole lookalike,"Known in Mexico as ""fake guacamole"", guacachile is a silky, delicious sauce made with just four ingredients – not including avocados. Can diners tell the difference?"
https://www.bbc.com/travel/article/20240426-from-ancient-egypt-to-roman-britain-brewers-are-reviving-beers-from-the-past,"From Ancient Egypt to Roman Britain, brewers are reviving beers from the past","Beer archaeologists are peering back millennia to recreate brews from ancient Egypt, Greece and Rome using ancient methods and ingredients."
https://www.bbc.com/travel/article/20240520-yamashiro-los-angeles-secret-mountain-palace,Yamashiro: Los Angeles' secret mountain palace,"Constructed more than 100 years ago, the Yamashiro Historic District is as fantastic as any story that Hollywood could put on the silver screen."
https://www.bbc.com/travel/article/20240517-a-weekend-in-cannes-with-an-attach-to-the-stars,A weekend in Cannes with an attaché to the stars,Gilles Bastoni is Cannes' celebrity concierge. Here is his tailor-made list for a sublime Cannes getaway – from luxurious star-studded venues to escapes at sea.
https://www.bbc.com/travel/article/20240517-seven-new-bridgerton-filming-locations-you-can-visit,Seven new Bridgerton filming locations you can visit,"Bridgerton is back, and from London palaces to Bath ballrooms, here are some of the best places to experience Regency-era England."
https://www.bbc.com/travel/article/20240516-the-fight-to-rewild-the-worlds-largest-urban-forest-tijuca,Tijuca National Park: The fight to rewild the world's largest urban forest,"After the forest was decimated by colonial plantations, an ambitious rewilding programme is now aiming to ensure the survival of Rio de Janeiro's ancient rainforest."
https://www.bbc.com/,"BBC Home - Breaking News, World News, US News, Sports, Business, Innovation, Climate, Culture, Travel, Video & Audio","Visit BBC for trusted reporting on the latest world and US news, sports, business, climate, innovation, culture and much more."
https://www.bbc.com/,"BBC Home - Breaking News, World News, US News, Sports, Business, Innovation, Climate, Culture, Travel, Video & Audio","Visit BBC for trusted reporting on the latest world and US news, sports, business, climate, innovation, culture and much more."
https://www.bbc.com/news,Home - BBC News,"Visit BBC News for up-to-the-minute news, breaking news, video, audio and feature stories. BBC News provides trusted World and UK news as well as local and regional perspectives. Also entertainment, business, science, technology and health news."
https://www.bbc.com/sport,"BBC Sport - Scores, Fixtures, News - Live Sport","Sports news and live sports coverage including scores, results, video, audio and analysis on Football, F1, Cricket, Rugby Union and all other UK sports."
https://www.bbc.com/business,"BBC Business | Economy, Tech, AI, Work, Personal Finance, Market news","BBC Business brings you the latest in Business news and coverage from around the world, including tech, personal finance, companies, employment, the economy and more"
https://www.bbc.com/innovation,"BBC Innovation | Technology, Health, Environment, AI","BBC Innovation brings you the latest in Technology news and coverage from around the world, including health, environment, AI, and more"
https://www.bbc.com/culture,"BBC Culture | Arts, Film & TV, Reviews, Books, Music, Style","BBC Culture brings you the latest in Arts and Culture news and coverage from around the world, including film and TV reviews, books, art, music, style and more"
https://www.bbc.com/travel,"BBC Travel | Food & drink, History, Destinations, Road trips","BBC Travel brings you the latest travel news and coverage from around the world, including culture, identity, food & drink, sustainability, adventure, experiences, destinations and more"
https://www.bbc.com/future-planet,"BBC Earth | Environment, Climate Change, AI, Food, Health, Social, & Technology","As we face the world’s greatest environmental challenges, BBC Earth brings you solutions in psychology, food, climate change, health, social trends, and technology that can make the world a more sustainable place."
https://www.bbc.com/video,BBC Video - World class video news and storytelling from around the world.,Watch some of the award winning video journalism and features from the BBC
https://www.bbc.com/live,BBC Live & Breaking World and U.S. News,Live journalism from around the world
https://www.bbc.co.uk/sounds?src_origin=BBCS_BBC,BBC Sounds - Music. Radio. Podcasts,"Listen without limits, with BBC Sounds. Catch the latest music tracks, discover binge-worthy podcasts, or listen to radio shows - all whenever you want."
https://www.bbc.com/weather,BBC Weather - Home,"Latest weather conditions and forecasts for the UK and the world. Includes up to 14-days of hourly forecast information, warnings, maps, and the latest editorial analysis and videos from the BBC Weather Centre."
https://shop.bbc.com/,,
https://www.bbc.co.uk/usingthebbc/terms,A few rules for us and you - Using the BBC,We want everyone to enjoy the BBC. But there are a few rules to stick to.
https://www.bbc.co.uk/aboutthebbc,Learn more about what we do,Everything you need to know about the workings of the BBC
https://www.bbc.com/usingthebbc/privacy/,Keeping your info safe and sound,We take your privacy very seriously. And so should you.
https://www.bbc.com/usingthebbc/cookies/,Take control of your cookies,Cookies help us remember you and show you more things we think you’ll like. 
https://www.bbc.co.uk/accessibility/,Accessibility - BBC,
https://www.bbc.co.uk/contact,Contact Home | Contact the BBC,
https://www.bbc.com/advertisingcontact,"BBC Advertising Sales Contact - Breaking News, World News, U.S. News, Sports, Business, Innovation, Climate, Culture, Travel, Video & Audio","Visit BBC for trusted reporting on the latest world and U.S. news, sports, business, climate, innovation, culture and much more."
https://www.bbc.com/usingthebbc/cookies/how-can-i-change-my-bbc-cookie-settings/,How can I change my BBC cookie settings?,
https://www.bbc.com/contact-bbc-com-help,BBC,
https://www.bbc.co.uk/editorialguidelines/guidance/feeds-and-links,Guidance: Links and feeds - Editorial Guidelines,
